Time_s,Displacement_Clean_m,Displacement_Noisy_m,Velocity_m_s
0.0,1.0,0.9273136693759304,0.0
0.10050251256281408,0.9750217072866585,1.3147781377720473,-0.4933188597659405
0.20100502512562815,0.9019946199625988,0.5752431002479781,-0.9522586544311549
0.30150753768844224,0.7855109102942537,0.7040144669093813,-1.354653147199158
0.4020100502512563,0.632234998896888,0.6226489266849399,-1.6815925383856896
0.5025125628140704,0.4505305868227839,0.3351848605106511,-1.9183002250266095
0.6030150753768845,0.250010372966825,0.34877826041299975,-2.0547862485055286
0.7035175879396985,0.04103258704887802,0.0805111518081814,-2.0862494390309654
0.8040201005025126,-0.16582956716493005,0.13442154995190705,-2.0132131989633537
0.9045226130653267,-0.36031862941838533,0.005136788553735283,-1.8413934859267014
1.0050251256281408,-0.5329973075431875,-0.3983923937821924,-1.5813108913302685
1.105527638190955,-0.675702039567109,-1.1895158966502328,-1.2476712135856847
1.206030150753769,-0.7819241162916112,-0.47881202564924114,-0.8585499447391719
1.306532663316583,-0.8471007698115435,-1.6823864135920803,-0.4344253463125923
1.407035175879397,-0.8688036858743031,-1.5116154050398558,0.002889065226673839
1.5075376884422111,-0.846817408608148,-0.7938400326621609,0.4313571498331835
1.6080402010050252,-0.7831060307362852,0.04770178379052825,0.8298217307723702
1.7085427135678393,-0.6816720340292494,-0.34379088711006117,1.179040516384438
1.8090452261306533,-0.5483164431709361,-0.29938062818729694,1.462606057158481
1.9095477386934674,-0.39031420124663796,0.13247538158765548,1.6677062558128188
2.0100502512562817,-0.21602262626034294,0.1480788910518782,1.7856907223590313
2.1105527638190957,-0.03444376838753336,0.4060787227237218,1.812418658761937
2.21105527638191,0.1452366501911818,1.0205786940049195,1.7483752857755972
2.311557788944724,0.3141101946015719,-0.29948396781320047,1.5985556165650305
2.412060301507538,0.463983790628629,0.0414772796709571,1.3721260340661947
2.512562814070352,0.5877734029239378,0.7353854620019394,1.0818848816273368
2.613065326633166,0.6798346791306623,0.828533801695866,0.7435529682534967
2.71356783919598,0.736215320755286,0.9806730776708589,0.3749326623333948
2.814070351758794,0.7548181980406352,0.974227388799755,-0.005019883087650362
2.9145728643216082,0.7354688550794563,0.5698104654408166,-0.37716150583570596
3.0150753768844223,0.679885929013055,0.7191199913554459,-0.7231188955362441
3.1155778894472363,0.5915579045917473,0.972966802184339,-1.026188062038448
3.2160804020100504,0.47553420959577636,0.596558837571574,-1.2721327968149072
3.3165829145728645,0.33814275287005074,0.6451816924327072,-1.4498444063368168
3.4170854271356785,0.18664941001821547,-0.12836176635381366,-1.5518325425646389
3.5175879396984926,0.028877579841802902,0.7698510449161822,-1.5745261613495303
3.6180904522613067,-0.12719241812403664,-0.5982615108105205,-1.5183733075282453
3.7185929648241207,-0.27382380180833765,-0.7976782219403376,-1.3877388357694342
3.819095477386935,-0.40390370314533486,-1.151791280807379,-1.1906091345502545
3.919597989949749,-0.5112848754312352,-1.0389098812969342,-0.9381224285884324
4.020100502512563,-0.5910725549174937,-0.20222946255150254,-0.6439515125485495
4.120603015075377,-0.6398432603566779,-0.42977211856829034,-0.32357251836756323
4.2211055276381915,-0.6557859554061021,0.0384596282160663,0.006541505247155577
4.3216080402010055,-0.6387601317948481,-1.7653326429868967,0.32976061632312553
4.42211055276382,-0.5902695669004068,-1.1762225085901696,0.6301291011363814
4.522613065326634,-0.5133547250649788,-0.6632280853463137,0.8931464855408093
4.623115577889448,-0.41241079970106204,-1.2239359397583742,1.1064605397709122
4.723618090452262,-0.2929419095825129,-0.24915697553231292,1.2604395632844723
4.824120603015076,-0.16126499191717936,-0.4273138180580612,1.348597771966826
4.92462311557789,-0.024179120458167648,-0.22842043314783145,1.3678556199033785
5.025125628140704,0.11138263214795326,-0.28810923195790755,1.3186253817066462
5.125628140703518,0.23870104251824414,0.28294321397971856,1.2047211064021477
5.226130653266332,0.3516010304563937,0.5737929418249501,1.0331010346950267
5.326633165829146,0.4447482853953888,0.0676306345100321,0.8134585809254011
5.42713567839196,0.5138981274620569,-0.49582740435975925,0.5576852722235006
5.527638190954774,0.5560851642810839,1.141577746841412,0.2792349334831786
5.628140703517588,0.5697454788886605,0.5311329490893626,-0.007577259843923061
5.728643216080402,0.5547666084935582,-0.08969238473334185,-0.28830466781705993
5.8291457286432165,0.512464259341488,0.6302263783332556,-0.549091099353137
5.9296482412060305,0.4454883767303329,0.0707655970954062,-0.7773489504789346
6.030150753768845,0.3576646560497256,0.5806909226459565,-0.9623606875319821
6.130653266331659,0.253780665841371,0.46036252114546716,-1.095775257039985
6.231155778894473,0.13932834463025853,-0.027977642594342433,-1.171976785848414
6.331658291457287,0.020216516725961347,-0.9912381960103964,-1.1883097786722794
6.432160804020101,-0.09753157492904957,-0.3619574884590649,-1.14515239900158
6.532663316582915,-0.20808045054354535,0.09262559486916577,-1.0458372811378709
6.633165829145729,-0.3060692025275489,-0.4761109697472389,-0.896426801073117
6.733668341708543,-0.38686896172753504,0.7149585259860006,-0.7053569241337223
6.834170854271357,-0.4467988072410603,-0.3329758366147263,-0.48296994015839617
6.934673366834171,-0.48329017118819506,-0.27449033800263334,-0.24096158416017427
7.035175879396985,-0.494992590838483,-0.08080001316893343,0.008228223509045878
7.135678391959799,-0.481816696842965,0.703250283811958,0.2520495326469975
7.236180904522613,-0.44491358278963333,0.635011064873058,0.47846941094435025
7.336683417085427,-0.3865928045133859,-0.9391067032808218,0.6765608138654959
7.437185929648241,-0.310184334133489,-0.5745014531472621,0.8370246029153319
7.5376884422110555,-0.21985245296732447,0.12337754771204834,0.952620143429842
7.63819095477387,-0.12037181819527748,-0.36120332403566985,1.0184848623959333
7.738693467336684,-0.016877578772712072,-0.26016588581163386,1.03232902715002
7.839195979899498,0.08539746854911348,-0.1659429476626791,0.9944985454669908
7.939698492462312,0.1813853659826327,0.8189079111797463,0.907905294950065
8.040201005025127,0.2664320367938143,0.8107572503025473,0.777831072730046
8.14070351758794,0.3365207708605651,0.5457175880605948,0.6116174788922457
8.241206030150755,0.38845954708996333,-0.2143014662946504,0.4182593735129103
8.341708542713569,0.42002354043293527,0.7707275892750821,0.20792413249123268
8.442211055276383,0.4300466496915924,0.7939845682631068,-0.008577911711472236
8.542713567839197,0.4184584900268998,0.3765947961273454,-0.22034450720186327
8.643216080402011,0.3862660917246767,0.9570718977524215,-0.41692613852240945
8.743718592964825,0.33548231838621617,1.3146119090807618,-0.5888372846777368
8.84422110552764,0.26900563426058527,0.7557276506992798,-0.7280095104991596
8.944723618090453,0.19045816702268678,1.0010224863727437,-0.8281649979553708
9.045226130653267,0.10399096767955424,-0.474139497417242,-0.8850934793023527
9.145728643216081,0.014066797195740673,0.16596168647901202,-0.8968207307982498
9.246231155778895,-0.07476827759332208,-0.2937530709929847,-0.8636623578693331
9.34673366834171,-0.15811287276489974,0.22054668777400674,-0.7881625171453307
9.447236180904524,-0.23192656489647492,0.3631830839135507,-0.6749228947249066
9.547738693467338,-0.2927238702789554,-0.07534565455820139,-0.5303326486220632
9.648241206030152,-0.33773674425118766,-0.7484589294947722,-0.3622147313486288
9.748743718592966,-0.36503812776961,-1.0447105247325146,-0.17940783953461387
9.84924623115578,-0.37362115337329077,0.23282965011847473,0.00869385069703646
9.949748743718594,-0.3634309697317993,0.058690078151843406,0.1926195199722326
10.050251256281408,-0.33534851851369996,-0.7609548286897441,0.3632946698022618
10.150753768844222,-0.29112806293402327,-0.00480914794706,0.5124851412185176
10.251256281407036,-0.23329246382882982,0.09279952984764692,0.6331903664504226
10.35175879396985,-0.16499226545654727,-1.3162386533398738,0.7199673411013927
10.452261306532664,-0.0898363452369825,-0.267824779815539,0.7691706507030517
10.552763819095478,-0.011703106785344648,0.16253186330722183,0.7790981939862363
10.653266331658292,0.06545798652956156,-0.5515952878313496,0.7500372706841574
10.753768844221106,0.1378244679912442,0.2676929206480254,0.6842106537030854
10.85427135678392,0.20188865610965623,0.5363595764732584,0.5856274559879614
10.954773869346734,0.2546260384469055,0.17717197158823894,0.4598479495040565
11.055276381909549,0.29363625051442216,1.729132624141254,0.313675829769713
11.155778894472363,0.3172501595922591,-0.10666179955926014,0.1547947479193763
11.256281407035177,0.3245984266538708,0.1391700746777423,-0.00863178326606616
11.35678391959799,0.3156388675379315,-0.24352181243637477,-0.16837637862959737
11.457286432160805,0.291142098009508,0.05327640519361854,-0.31655870525087354
11.557788944723619,0.25263698842845933,0.48261691983830146,-0.4460309258686102
11.658291457286433,0.2023194527738935,0.18888844337560454,-0.5507190105119568
11.758793969849247,0.14292984181675464,1.0346902932093793,-0.6259037913332907
11.859296482412061,0.07760566896555862,0.3504381376731275,-0.6684289653101569
11.959798994974875,0.009717488849330292,0.13754762756089464,-0.6768271472034724
12.06030150753769,-0.05730355602632568,-1.1580414362197649,-0.6513593184887269
12.160804020100503,-0.1201377730045727,0.20921802201579923,-0.5939674436777113
12.261306532663317,-0.175740000742468,0.12058509965668288,-0.5081443171043198
12.361809045226131,-0.2214857475926652,0.7419161805202514,-0.3987288055172512
12.462311557788945,-0.2552934972318192,0.8231188693021154,-0.27163814029899935
12.56281407035176,-0.27571754435623375,-0.4134998658712997,-0.13355182838064455
12.663316582914574,-0.28200731826541964,0.13254694599536354,0.00843606603099184
12.763819095477388,-0.27413092501998476,0.3381007003285876,0.14717840421477518
12.864321608040202,-0.2527624276505125,-0.49563061018544863,0.27583187828429634
12.964824120603016,-0.21923424086771642,0.5682653246971827,0.3881916301599421
13.06532663316583,-0.17545769368482406,-0.7563511575782427,0.47898756885018484
13.165829145728644,-0.1238163390786567,0.7836416636841739,0.5441281280604434
13.266331658291458,-0.06703788370871303,-0.3434485101840319,0.5808805307936491
13.366834170854272,-0.008051526020390123,0.23208661036259565,0.5879798114925762
13.467336683417086,0.05016189555822667,-0.31748027332085227,0.5656625924249566
13.5678391959799,0.10471934546668309,0.20676870342350445,0.5156254226043062
13.668341708542714,0.15297718696294008,-0.01478609101321321,0.4409112350460001
13.768844221105528,0.19265804611963683,0.7723260041448197,0.3457310868434944
13.869346733668342,0.22195691154912892,0.8930229580179676,0.235231233106042
13.969849246231156,0.23962160908743227,0.3736697383404953,0.11521825870718595
14.07035175879397,0.2450041383618668,0.6394801404727808,-0.008143134733089197
14.170854271356784,0.23808092093531133,1.0524929672193692,-0.12864421667778267
14.271356783919598,0.2194415413842703,1.272597014377336,-0.2403422130709971
14.371859296482413,0.19024719548847036,0.047138714146355176,-0.33785091725639305
14.472361809045227,0.15216149923458963,-0.018334195979103157,-0.4165977845968288
14.57286432160804,0.10725765577433032,0.2692937726037873,-0.4730354057626753
14.673366834170855,0.05790708439718199,0.20317589392844082,-0.5047977282289625
14.773869346733669,0.006655415077486125,0.4873429855232504,-0.5107943554328257
14.874371859296483,-0.04390772556475591,-0.5996979660543316,-0.49123945216476955
14.974874371859297,-0.09127852510133375,-0.6092895323611118,-0.4476151161928401
15.075376884422111,-0.133161941775278,0.09245985211039906,-0.38257236016328466
15.175879396984925,-0.16758181868479227,0.6656018057475281,-0.29977585139380525
15.27638190954774,-0.19297292790250434,-0.3351760753195808,-0.20370128010120672
15.376884422110553,-0.20825073017655515,-0.38169056088256514,-0.09939638829514684
15.477386934673367,-0.2128558051351758,0.02051738965405911,0.007781746237692511
15.577889447236181,-0.20677125371080107,-0.6116141265129413,0.11243960537052755
15.678391959798995,-0.1905127444822164,-0.054586207337604414,0.20941647673916391
15.77889447236181,-0.16509224055003185,-0.6610984009074432,0.29403678068920963
15.879396984924623,-0.1319577388841244,0.5199655914227229,0.36233320847546063
15.979899497487438,-0.09291249679949938,0.1367617633669539,0.41123015422320874
16.080402010050253,-0.05001818134314978,0.12320074417035559,0.4386791120422768
16.180904522613066,-0.00548707531904817,-0.7707179896706112,0.4437402220487709
16.28140703517588,0.03843106785108848,-0.248954230601104,0.42660700942312885
16.381909547738694,0.07956178335088074,0.4461509640409591,0.38857419179408137
16.48241206030151,0.11591266251114737,0.2439248134175382,0.3319513032969342
16.582914572864322,0.1457689315082691,0.03419461798024877,0.2599275097738602
16.683417085427138,0.16777330251397196,-0.7113465593778153,0.17639531400910136
16.78391959798995,0.18098644045588705,0.894501964850776,0.08574275840598397
16.884422110552766,0.18492541316513264,0.44794479884313554,-0.007374917368336495
16.984924623115578,0.1795786559101576,-0.9673416848027647,-0.09827237438757272
17.085427135678394,0.1653971642558635,0.07380121061932358,-0.18246805381901005
17.185929648241206,0.14326283861736838,0.2952948307816217,-0.25590325806331016
17.286432160804022,0.11443599634070072,-0.30729129796572024,-0.31513581680294367
17.386934673366834,0.0804850920045064,0.41338329316390887,-0.3574992002640375
17.48743718592965,0.043202492019744854,0.2715384290294681,-0.3812198509634181
17.587939698492463,0.004510778820314785,-0.6570903529557224,-0.38548771669085696
17.68844221105528,-0.03363556386829353,0.5214471114832915,-0.37047741054744826
17.78894472361809,-0.0693481020862644,0.7925257209714787,-0.3373199220958908
17.889447236180906,-0.1008971596340605,0.03183410400062349,-0.2880272712963918
17.98994974874372,-0.1267947768527712,-0.18895198441833227,-0.2253748023296685
18.090452261306535,-0.14586398719013416,0.19703350385563395,-0.15274780878921856
18.190954773869347,-0.15729122864753026,0.37211346248971827,-0.07396084223104729
18.291457286432163,-0.16065961807563678,-0.43337233251998813,0.006940741033643269
18.391959798994975,-0.15596181768008496,0.5347876422753398,0.08588684237281718
18.49246231155779,-0.14359224003457205,0.1627495978494058,0.15898567134274116
18.592964824120603,-0.1243194259065793,-0.6034510490130893,0.22271402104694923
18.69346733668342,-0.09924033411513875,0.009333630316815944,0.274085366735338
18.79396984924623,-0.06971918402120822,-0.7540129629041719,0.3107878566387485
18.894472361809047,-0.03731421490352923,0.3516444144745884,0.33128599640538975
18.99497487437186,-0.0036962439475729785,0.31329693905117556,0.3348816599620183
19.095477386934675,0.02943676853056929,0.4465573357479916,0.32173217832314993
19.195979899497488,0.060444797691178866,-0.2078154384128976,0.29282548422275606
19.296482412060303,0.08782625418246018,-0.36221035244538524,0.24991439660646136
19.396984924623116,0.11028999858926755,-0.15426508599348546,0.1954141232342941
19.49748743718593,0.1268154359279571,-0.13508770620883934,0.13226882406075147
19.597989949748744,0.13669794312379013,0.4027342194946438,0.06379450968271294
19.69849246231156,0.13957766903947819,0.3655092135212654,-0.006493474753098801
19.798994974874372,0.13545058742983757,-0.016752257484225708,-0.07505943304177473
19.899497487437188,0.12466161850314304,0.2182416812462702,-0.13852376746921846
20.0,0.10788050848353888,0.33185337379640495,-0.19382815669673834
